id,source_dataset,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,web,ficha_turismo,google_place_id,google_rating,google_num_reviews,local_ratio_confidence,signal_category,signal_hidden,signal_language_norm,signal_municipality,mappable,has_google_data,excluir_modelo,rec_txoko_social,rec_mendi_familia,rec_kultura,local_ratio,google_match_conf
txk_00885,destinos,Servicios,Destinos turísticos,Laukiz,"Laukiz es una anteiglesia de clara vocación agrícola y ganadera, favorecida por el ...",Laukiz,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008461_d2_rec_turismo/es_8461/8461-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008461_d2_rec_turismo/es_8461/8461-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6956,
txk_00886,destinos,Servicios,Destinos turísticos,Leioa,"Muy cerca de Bilbao nos topamos con un municipio en constante crecimiento, Leioa.Muchas personas ...",Leioa,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008481_d2_rec_turismo/es_8481/8481-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008481_d2_rec_turismo/es_8481/8481-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6966,
txk_00887,destinos,Servicios,Destinos turísticos,Lekeitio,"Lekeitio es un bonito pueblo pesquero que está situado en la costa de Bizkaia, en la comar...",Lekeitio,BIZKAIA,43.36205439964024,-2.495940177909916,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008501_d2_rec_turismo/es_8501/8501-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008501_d2_rec_turismo/es_8501/8501-ficha2.html,ChIJKwfdS9omTg0RE0KyIt8iDfc,4.5,0.0,high,0.55,0.0,0.3684,-0.15,1,1,True,0,0,0,0.386,medium
txk_00888,destinos,Servicios,Destinos turísticos,Oiartzun,"Enclavado en un paisaje natural de excepción, Oiartzun está situado al nordeste del...",Oiartzun,GIPUZKOA,,,http://www.oiartzun.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008541_d2_rec_turismo/es_8541/8541-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6722,
txk_00889,destinos,Servicios,Destinos turísticos,Olaberria,"Conocido por el nombre ""Balcón del Goierri"", este bello enclave se sitúa ...",Olaberria,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008581_d2_rec_turismo/es_8581/8581-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008581_d2_rec_turismo/es_8581/8581-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.672,
txk_00890,destinos,Servicios,Destinos turísticos,Ordizia,"Ordizia, muy conocida por su mercado semanal, está situada en el interior de Gipuzkoa, a o...",Ordizia,GIPUZKOA,43.0541983,-2.1781155,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008621_d2_rec_turismo/es_8621/8621-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008621_d2_rec_turismo/es_8621/8621-ficha2.html,ChIJzQ37A142UA0RbKd1k9Pk-MU,4.5,0.0,medium,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00891,destinos,Servicios,Destinos turísticos,Orendain,"Desde este bello municipio, enclavado en un lugar privilegiado de Gipuzkoa, es posible divisar lo...",Orendain,GIPUZKOA,43.079721,-2.1142902,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008622_d2_rec_turismo/es_8622/8622-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008622_d2_rec_turismo/es_8622/8622-ficha2.html,ChIJcXHaVihKUA0RrCEGNiKEGFA,4.5,0.0,medium,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00892,destinos,Servicios,Destinos turísticos,Lemoa,"Dos ríos atraviesan este municipio de la comarca de Arratia, el Ibaizabal y su afluente Ar...",Lemoa,BIZKAIA,43.2087592,-2.7741164,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008653_d2_rec_turismo/es_8653/8653-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008653_d2_rec_turismo/es_8653/8653-ficha2.html,ChIJC31rKu41Tg0RZj6VJDdVPkc,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00893,destinos,Servicios,Destinos turísticos,Lemoiz,Lemoiz es una bonita localidad costera de carácter rural que se encuentra en el territorio...,Lemoiz,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008661_d2_rec_turismo/es_8661/8661-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008661_d2_rec_turismo/es_8661/8661-ficha2.html,,4.5,0.0,high,0.55,1.0,0.0,0.0,0,0,True,0,0,0,0.6746,
txk_00894,destinos,Servicios,Destinos turísticos,Lezama,"Lezama, en el valle de Txorierri, es una zona llana limitada por dos alineaciones montaños...",Lezama,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008662_d2_rec_turismo/es_8662/8662-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008662_d2_rec_turismo/es_8662/8662-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6829,
txk_00895,destinos,Servicios,Destinos turísticos,Loiu,"Loiu, perteneciente a la comarca de Txorierri, presume de ser la localidad que acoge el ún...",Loiu,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008663_d2_rec_turismo/es_8663/8663-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008663_d2_rec_turismo/es_8663/8663-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.679,
txk_00896,destinos,Servicios,Destinos turísticos,Mallabia,"El municipio vizcaíno de Mallabia, enclavado en las faldas del monte Oiz (1.026 m), tiene ...",Mallabia,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008722_d2_rec_turismo/es_8722/8722-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008722_d2_rec_turismo/es_8722/8722-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6865,
txk_00897,destinos,Servicios,Destinos turísticos,Orexa,"De marcado carácter rural y rodeado de verdes montes, Orexa, es uno de los municipios meno...",Orexa,GIPUZKOA,43.0938813,-2.0113921,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008741_d2_rec_turismo/es_8741/8741-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008741_d2_rec_turismo/es_8741/8741-ficha2.html,ChIJHXl8WsFNUA0RziaIAnpkSCo,4.5,0.0,medium,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00898,destinos,Servicios,Destinos turísticos,Orio,"Este típico pueblo pesquero del litoral guipuzcoano, muy concurrido en la época est...",Orio,GIPUZKOA,43.278322,-2.126597,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008743_d2_rec_turismo/es_8743/8743-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008743_d2_rec_turismo/es_8743/8743-ficha2.html,ChIJaQTeJci3UQ0RjpGqQdqVmpU,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00899,destinos,Servicios,Destinos turísticos,Pasaia,"Ubicada en la  costa oriental de Gipuzkoa, a pocos kilómetros de  San Sebastiá...",Pasaia,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008771_d2_rec_turismo/es_8771/8771-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008771_d2_rec_turismo/es_8771/8771-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6935,
txk_00900,destinos,Servicios,Destinos turísticos,Segura,"Segura, es una de las villas medievales del Goierri que merece la pena visitar, tanto por su bell...",Segura,GIPUZKOA,43.0092164,-2.2525193,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008802_d2_rec_turismo/es_8802/8802-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008802_d2_rec_turismo/es_8802/8802-ficha2.html,ChIJ9edR1I8wUA0RmrqjqyeNC_k,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00901,destinos,Servicios,Destinos turísticos,Ormaiztegi,"Nada más llegar a este municipio de las inmediaciones del Goierri, quedaremos sorprendidos...",Ormaiztegi,GIPUZKOA,43.0427347,-2.2558477,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008903_d2_rec_turismo/es_8903/8903-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008903_d2_rec_turismo/es_8903/8903-ficha2.html,ChIJP_EpNAQxUA0RMYfs6PC2zSY,4.5,0.0,medium,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00902,destinos,Servicios,Destinos turísticos,Mañaria,El Parque Natural de Urkiola ocupa gran parte de la superficie de esta pequeña localidad d...,Mañaria,BIZKAIA,43.13748450000001,-2.660791877246096,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008907_d2_rec_turismo/es_8907/8907-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000008907_d2_rec_turismo/es_8907/8907-ficha2.html,ChIJ50AQi9bMTw0RTvZ_ciJB6t4,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00903,destinos,Servicios,Destinos turísticos,Soraluze-Placencia de las Armas,"Villa de gran tradición armera, Soraluze-Placencia de las Armas se halla a orillas del r&i...",Soraluze-Placencia de las Armas,GIPUZKOA,43.1754299,-2.4124943,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010173_d2_rec_turismo/es_10173/10173-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010173_d2_rec_turismo/es_10173/10173-ficha2.html,ChIJadOu1-XUUQ0RZUWcYr2cbAg,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00904,destinos,Servicios,Destinos turísticos,Tolosa,"Situada a orillas de río Oria, Tolosa es una villa de gran importancia histórica, q...",Tolosa,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010210_d2_rec_turismo/es_10210/10210-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010210_d2_rec_turismo/es_10210/10210-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.7052,
txk_00905,destinos,Servicios,Destinos turísticos,Markina-Xemein,"Cuna de grandes pelotaris y enmarcado en el Camino de Santiago, son muchos los peregrinos que tra...",Markina-Xemein,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010241_d2_rec_turismo/es_10241/10241-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010241_d2_rec_turismo/es_10241/10241-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6785,
txk_00906,destinos,Servicios,Destinos turísticos,Maruri-Jatabe,"Escenario de guerras banderizas en el pasado, Maruri-Jatabe es hoy en día una localidad tr...",Maruri-Jatabe,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010301_d2_rec_turismo/es_10301/10301-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010301_d2_rec_turismo/es_10301/10301-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.704,
txk_00907,destinos,Servicios,Destinos turísticos,Mendata,"Localidad natal del célebre poeta vasco Bittoriano Gandiaga, este pequeño municipio...",Mendata,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010343_d2_rec_turismo/es_10343/10343-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010343_d2_rec_turismo/es_10343/10343-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.668,
txk_00908,destinos,Servicios,Destinos turísticos,Mendexa,El azul del mar Cantábrico y el verde de las montañas se funden en el paisaje de es...,Mendexa,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010363_d2_rec_turismo/es_10363/10363-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010363_d2_rec_turismo/es_10363/10363-ficha2.html,,4.5,0.0,medium,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6892,
txk_00909,destinos,Servicios,Destinos turísticos,Ondarroa,"Bañado por las aguas del Cantábrico, Ondarroa se ubica en la desembocadura del r&ia...",Ondarroa,BIZKAIA,43.320698,-2.420475,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010521_d2_rec_turismo/es_10521/10521-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010521_d2_rec_turismo/es_10521/10521-ficha2.html,ChIJidKk2UnYUQ0RA1aJlX0bPqk,4.5,0.0,medium,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00910,destinos,Servicios,Destinos turísticos,Orduña,"A las faldas de la sierra Salvada, Orduña es una villa caracterizada por su casco his...",Urduña/Orduña,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010541_d2_rec_turismo/es_10541/10541-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010541_d2_rec_turismo/es_10541/10541-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6924,
txk_00911,destinos,Servicios,Destinos turísticos,Ziortza-Bolibar,"Ziortza-Bolibar está repleta de enclaves mágicos, que nos transportan a tiempos y s...",Ziortza-Bolibar,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010583_d2_rec_turismo/es_10583/10583-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010583_d2_rec_turismo/es_10583/10583-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6712,
txk_00912,destinos,Servicios,Destinos turísticos,Urnieta,"Cerca de San Sebastián, entre los valles del Oria y del Urumea, se encuentra Urnieta, desd...",Urnieta,GIPUZKOA,43.2481997,-1.9905166,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010621_d2_rec_turismo/es_10621/10621-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010621_d2_rec_turismo/es_10621/10621-ficha2.html,ChIJB8T_jOOxUQ0RhVRqnHcoDRo,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00913,destinos,Servicios,Destinos turísticos,Urretxu,"Urretxu es conocida por ser la villa natal de José María Iparragirre, el bardo vasc...",Urretxu,GIPUZKOA,43.092282,-2.314383,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010623_d2_rec_turismo/es_10623/10623-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010623_d2_rec_turismo/es_10623/10623-ficha2.html,ChIJOefiTOotUA0RgoqZ2kj6UsY,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,medium
txk_00914,destinos,Servicios,Destinos turísticos,Usurbil,"Muy conocido por su tradición sidrera y pesca de angulas, este pequeño municipio gu...",Usurbil,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010642_d2_rec_turismo/es_10642/10642-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010642_d2_rec_turismo/es_10642/10642-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6726,
txk_00915,destinos,Servicios,Destinos turísticos,Meñaka,Este municipio vizcaíno de carácter rural estas formado por cuatro barrios que se e...,Meñaka,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010746_d2_rec_turismo/es_10746/10746-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010746_d2_rec_turismo/es_10746/10746-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.6838,
txk_00916,destinos,Servicios,Destinos turísticos,Morga,"Bajo la protección de un bello entorno montañoso, Morga está emplazado en el...",Morga,BIZKAIA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010852_d2_rec_turismo/es_10852/10852-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010852_d2_rec_turismo/es_10852/10852-ficha2.html,,4.5,0.0,high,0.55,1.0,0.3684,0.0,0,0,True,0,0,0,0.7056,
txk_00917,destinos,Servicios,Destinos turísticos,Zaldibia,"Zaldibia está situada en el territorio histórico de Gipuzkoa, dentro de la comarca ...",Zaldibia,GIPUZKOA,43.0379638,-2.1508942,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010881_d2_rec_turismo/es_10881/10881-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010881_d2_rec_turismo/es_10881/10881-ficha2.html,ChIJVRQIiCw2UA0Rh_fbr0NIxRs,4.5,0.0,high,0.55,0.0,0.3684,0.0,1,1,True,0,0,0,0.407,high
txk_00918,destinos,Servicios,Destinos turísticos,Zarautz,"Destino turístico por excelencia, Zarautz posee innumerables atractivos que seguro cautiva...",Zarautz,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010901_d2_rec_turismo/es_10901/10901-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010901_d2_rec_turismo/es_10901/10901-ficha2.html,ChIJv2BfF0TIUQ0RLOsSIl7uXB4,4.5,0.0,high,0.55,0.0,0.3684,-0.1,0,1,True,0,0,0,0.393,medium
txk_00919,destinos,Servicios,Destinos turísticos,Zegama,"El entorno natural que rodea Zegama es, sin duda, uno de los principales atractivos de esta peque...",Zegama,GIPUZKOA,,,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010975_d2_rec_turismo/es_10975/10975-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/d_destinos_turisticos/0000010975_d2_rec_turismo/es_10975/10975-ficha2.html,ChIJs2e5jMc6UA0R4K40IUCnpoo,4.5,0.0,high,0.55,0.0,0.3684,0.0,0,1,True,0,0,0,0.407,high
